,발생일,발생시간,발생지_시도,발생지_시군구,요일,사고내용,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자성별,가해자연령,가해당사자종별,가해자신체상해정도,피해자성별,피해자연령,피해당사자종별,피해자신체상해정도,가해차량용도_대분류,가해차량용도_중분류,가해차량용도,피해차량용도_대분류,피해차량용도_중분류,피해차량용도,기상상태,노면상태,사망자수,중상자수,경상자수,부상신고자수,응급실 개수,시군구별_인구,Risk
6689,20180824,06시,경기,안양시,금,중상,차대차,기타,안전운전 의무 불이행,남,51-60세,화물차,상해없음,여,31-40세,승용차,중상,사업용,화물차,화물차,사업용,렌터카,렌터카,비,젖음/습기,0,1,0,0,2,577213.0,3
6690,20180824,13시,경기,의정부시,금,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,승용차,상해없음,여,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,446826.0,2
6691,20180824,13시,충남,보령시,금,중상,차대사람,기타,기타,남,51-60세,화물차,상해없음,남,41-50세,보행자,중상,사업용,화물차,화물차,보행자,보행자,보행자,맑음,건조,0,2,0,0,1,102101.0,6
6692,20180824,14시,충북,단양군,금,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,3,0,0,30075.0,3
6693,20180824,16시,경기,하남시,금,경상,차대차,측면충돌,안전거리 미확보,남,51-60세,화물차,상해없음,남,31-40세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,3,0,0,253119.0,3
6694,20180825,03시,경남,밀양시,토,사망,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,사망,남,51-60세,특수차,상해없음,사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,1,0,0,0,0,106731.0,12
6695,20180825,06시,대구,동구,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,10,164634.0,2
6696,20180825,08시,경북,경주시,토,중상,차대차,추돌,안전운전 의무 불이행,여,31-40세,승합차,상해없음,남,65세이상,승용차,중상,비사업용,버스,버스,비사업용,승용차,승용차,맑음,건조,0,2,0,0,1,256723.0,6
6697,20180825,10시,경기,의정부시,토,경상,차대차,기타,기타,남,31-40세,화물차,상해없음,여,41-50세,승용차,상해없음,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,446826.0,1
6698,20180825,11시,경기,포천시,토,경상,차대차,기타,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,31-40세,승용차,상해없음,비사업용,화물차,화물차,사업용,렌터카,렌터카,맑음,건조,0,0,3,0,2,150660.0,3
6699,20180825,11시,경남,밀양시,토,경상,차대차,추돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,31-40세,승합차,경상,비사업용,승용차,승용차,비사업용,버스,버스,맑음,건조,0,0,3,0,0,106731.0,3
6700,20180825,11시,경남,함안군,토,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,65세이상,화물차,상해없음,비사업용,승용차,승용차,비사업용,화물차,화물차,흐림,건조,0,0,2,0,0,66977.0,2
6701,20180825,11시,서울,서초구,토,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,51-60세,승용차,경상,사업용,택시,법인택시,비사업용,승용차,승용차,맑음,건조,0,0,2,0,1,435293.0,2
6702,20180825,13시,경기,용인시,토,부상신고,차대차,측면충돌,안전운전 의무 불이행,남,41-50세,승합차,상해없음,남,31-40세,승용차,부상신고,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,0,3,4,1032939.0,3
6703,20180825,14시,경기,여주시,토,경상,차대차,추돌,안전운전 의무 불이행,여,51-60세,승용차,부상신고,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,2,3,1,111531.0,5
6704,20180825,14시,인천,부평구,토,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,여,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,525386.0,1
6705,20180825,16시,충남,천안시,토,경상,차대차,추돌,안전운전 의무 불이행,남,61-64세,승합차,상해없음,여,51-60세,승합차,경상,사업용,노선버스,시외버스,비사업용,버스,버스,비,젖음/습기,0,0,7,0,4,643288.0,7
6706,20180825,16시,충남,천안시,토,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,0,0,4,643288.0,6
6707,20180825,21시,경기,부천시,토,중상,차대차,추돌,안전거리 미확보,남,21-30세,화물차,상해없음,남,31-40세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,2,4,0,4,841364.0,10
6708,20180826,01시,인천,부평구,일,경상,차대차,측면충돌,안전거리 미확보,남,51-60세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,2,0,3,525386.0,2
6709,20180826,04시,경기,용인시,일,경상,차대차,기타,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,61-64세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
6710,20180826,04시,광주,북구,일,중상,차량단독,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,없음,불명,없음,없음,사업용,택시,법인택시,없음,없음,없음,비,젖음/습기,0,1,0,0,11,208316.0,3
6711,20180826,04시,인천,남동구,일,경상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,21-30세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,535481.0,1
6712,20180826,06시,경기,성남시,일,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,65세이상,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,7,954860.0,2
6713,20180826,12시,전북,남원시,일,중상,차량단독,공작물충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,비,젖음/습기,0,1,0,0,1,82425.0,3
6714,20180826,12시,충북,영동군,일,중상,차량단독,기타,안전운전 의무 불이행,남,41-50세,승합차,중상,없음,불명,없음,없음,비사업용,기타/건설기계,기타/건설기계,없음,없음,없음,비,젖음/습기,0,1,0,0,0,49564.0,3
6715,20180826,13시,경남,양산시,일,경상,차대차,기타,안전운전 의무 불이행,기타불명,불명,승용차,기타불명,여,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,3,345978.0,1
6716,20180826,14시,경기,광명시,일,경상,차대차,추돌,안전운전 의무 불이행,여,41-50세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,흐림,젖음/습기,0,0,1,0,1,325394.0,1
6717,20180826,17시,경기,남양주시,일,경상,차대차,추돌,안전운전 의무 불이행,여,31-40세,승용차,상해없음,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,3,0,3,682993.0,3
6718,20180826,17시,경기,남양주시,일,부상신고,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,41-50세,승용차,부상신고,비사업용,승용차,승용차,비사업용,승용차,승용차,흐림,건조,0,0,0,1,3,682993.0,1
6719,20180826,17시,대구,서구,일,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,여,51-60세,승용차,중상,사업용,전세버스,전세버스,비사업용,승용차,승용차,비,젖음/습기,0,1,0,0,18,484444.0,3
6720,20180826,19시,경기,광주시,일,경상,차대차,추돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,남,61-64세,승용차,경상,사업용,택시,개인택시,비사업용,승용차,승용차,비,젖음/습기,0,0,2,0,1,360794.0,2
6721,20180827,04시,강원,원주시,월,중상,차대차,기타,안전운전 의무 불이행,남,65세이상,화물차,상해없음,여,41-50세,승용차,상해없음,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,2,0,0,2,344874.0,6
6722,20180827,05시,경남,진주시,월,사망,차량단독,공작물충돌,안전운전 의무 불이행,남,31-40세,승용차,사망,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,비,젖음/습기,1,0,0,0,4,346667.0,12
6723,20180827,07시,서울,강남구,월,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,41-50세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,4,547899.0,3
6724,20180827,10시,인천,남동구,월,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,41-50세,화물차,경상,비사업용,화물차,화물차,비사업용,화물차,화물차,비,젖음/습기,0,0,6,0,2,535481.0,6
6725,20180827,11시,강원,인제군,월,중상,차대사람,횡단중,안전운전 의무 불이행,남,51-60세,승용차,상해없음,여,65세이상,보행자,중상,비사업용,승용차,승용차,보행자,보행자,보행자,흐림,젖음/습기,0,1,0,0,0,32130.0,3
6726,20180827,11시,경기,용인시,월,부상신고,차대차,추돌,안전운전 의무 불이행,남,61-64세,화물차,부상신고,남,51-60세,화물차,상해없음,비사업용,화물차,화물차,사업용,화물차,화물차,비,젖음/습기,0,0,0,1,4,1032939.0,1
6727,20180827,13시,경남,창원시,월,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,9,1051791.0,1
6728,20180827,15시,경기,양주시,월,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,1,217137.0,2
6729,20180827,15시,대구,북구,월,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,여,41-50세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,11,208316.0,1
6730,20180827,17시,경기,이천시,월,경상,차량단독,공작물충돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,비,젖음/습기,0,0,1,0,1,214394.0,1
6731,20180827,18시,경남,양산시,월,사망,차대차,측면충돌,안전운전 의무 불이행,여,41-50세,승합차,사망,남,61-64세,화물차,경상,비사업용,버스,버스,사업용,화물차,화물차,비,젖음/습기,1,3,3,0,3,345978.0,24
6732,20180827,23시,경기,이천시,월,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,경상,남,41-50세,화물차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,비,젖음/습기,0,0,1,0,1,214394.0,1
6733,20180828,06시,경기,성남시,화,경상,차대차,측면충돌,안전거리 미확보,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,7,954860.0,1
6734,20180828,07시,경기,용인시,화,경상,차대차,측면충돌,안전거리 미확보,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,4,1032939.0,1
6735,20180828,08시,인천,계양구,화,경상,차대차,측면충돌,기타,남,31-40세,승용차,상해없음,남,51-60세,특수차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,2,313312.0,1
6736,20180828,13시,경기,광주시,화,중상,차대사람,횡단중,안전운전 의무 불이행,여,21-30세,승용차,상해없음,여,61-64세,보행자,중상,비사업용,승용차,승용차,보행자,보행자,보행자,맑음,건조,0,1,0,0,1,360794.0,3
6737,20180828,13시,경기,오산시,화,부상신고,차대차,기타,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,51-60세,화물차,부상신고,비사업용,화물차,화물차,사업용,화물차,화물차,비,젖음/습기,0,0,0,4,2,219962.0,4
6738,20180828,14시,부산,금정구,화,경상,차대차,추돌,안전운전 의무 불이행,여,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,0,242162.0,1
6739,20180828,14시,충남,천안시,화,사망,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,중상,여,41-50세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,1,2,6,0,4,643288.0,24
6740,20180828,17시,경기,성남시,화,경상,차대차,기타,안전거리 미확보,남,51-60세,화물차,상해없음,여,31-40세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,7,954860.0,1
6741,20180828,18시,경기,안양시,화,경상,차대차,측면충돌,안전거리 미확보,남,31-40세,승용차,상해없음,여,41-50세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,577213.0,1
6742,20180828,19시,인천,중구,화,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,비,젖음/습기,0,0,1,0,13,231402.0,1
6743,20180828,20시,충북,충주시,화,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,화물차,상해없음,비사업용,승용차,승용차,비사업용,화물차,화물차,비,젖음/습기,0,0,1,0,2,209852.0,1
6744,20180828,21시,경기,구리시,화,중상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,51-60세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,흐림,젖음/습기,0,1,0,0,1,200953.0,3
6745,20180828,21시,경기,용인시,화,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,51-60세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,4,1032939.0,1
6746,20180828,21시,충북,괴산군,화,경상,차대차,추돌,안전거리 미확보,남,51-60세,화물차,상해없음,남,41-50세,승합차,경상,사업용,화물차,화물차,비사업용,버스,버스,비,젖음/습기,0,0,1,0,0,39117.0,1
6747,20180829,02시,전남,장성군,수,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,41-50세,승용차,중상,비사업용,버스,버스,비사업용,승용차,승용차,맑음,건조,0,2,0,0,0,45882.0,6
6748,20180829,06시,경북,상주시,수,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,2,0,2,100644.0,2
6749,20180829,08시,부산,해운대구,수,경상,차대사람,횡단중,안전운전 의무 불이행,여,51-60세,승용차,상해없음,여,41-50세,보행자,경상,비사업용,승용차,승용차,보행자,보행자,보행자,맑음,건조,0,0,1,0,2,409163.0,1
6750,20180829,12시,경기,부천시,수,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,특수차,상해없음,남,31-40세,승용차,중상,사업용,화물차,화물차,사업용,렌터카,렌터카,맑음,건조,0,1,0,0,4,841364.0,3
6751,20180829,18시,부산,강서구,수,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,123302.0,1
6752,20180829,21시,경기,여주시,수,중상,차량단독,기타,안전운전 의무 불이행,남,31-40세,화물차,경상,없음,불명,없음,없음,사업용,화물차,화물차,없음,없음,없음,비,젖음/습기,0,1,2,0,1,111531.0,5
6753,20180829,22시,경북,구미시,수,사망,차량단독,공작물충돌,안전운전 의무 불이행,남,41-50세,특수차,사망,없음,불명,없음,없음,사업용,화물차,화물차,없음,없음,없음,맑음,건조,1,0,0,0,3,421012.0,12
6754,20180830,00시,충북,충주시,목,중상,차대차,기타,안전운전 의무 불이행,남,61-64세,화물차,중상,남,51-60세,화물차,경상,비사업용,화물차,화물차,사업용,화물차,화물차,비,젖음/습기,0,1,2,0,2,209852.0,5
6755,20180830,03시,경기,광주시,목,사망,차량단독,공작물충돌,안전운전 의무 불이행,남,51-60세,승용차,사망,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,비,젖음/습기,1,0,0,0,1,360794.0,12
6756,20180830,08시,경기,부천시,목,경상,차대차,추돌,안전운전 의무 불이행,여,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,841364.0,2
6757,20180830,09시,경기,여주시,목,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,21-30세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,0,1,0,1,111531.0,1
6758,20180830,12시,인천,미추홀구,목,부상신고,차대차,측면충돌,안전거리 미확보,남,41-50세,특수차,기타불명,여,41-50세,승용차,부상신고,사업용,화물차,화물차,비사업용,승용차,승용차,흐림,건조,0,0,0,2,2,412702.0,2
6759,20180830,14시,경기,화성시,목,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,51-60세,승용차,중상,사업용,렌터카,렌터카,사업용,렌터카,렌터카,맑음,건조,0,1,2,0,4,755068.0,5
6760,20180830,19시,강원,홍천군,목,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,여,51-60세,승합차,경상,비사업용,승용차,승용차,비사업용,기타/건설기계,기타/건설기계,맑음,건조,0,0,1,0,1,69813.0,1
6761,20180830,19시,대전,유성구,목,중상,차대차,측면충돌,안전거리 미확보,남,65세이상,화물차,상해없음,남,51-60세,화물차,중상,사업용,화물차,화물차,비사업용,화물차,화물차,비,젖음/습기,0,2,0,0,1,349197.0,6
6762,20180830,20시,경남,함안군,목,중상,차대차,기타,안전운전 의무 불이행,남,61-64세,화물차,경상,남,41-50세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,2,1,0,0,66977.0,7
6763,20180830,21시,인천,중구,목,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,41-50세,화물차,경상,사업용,화물차,화물차,비사업용,화물차,화물차,맑음,건조,0,0,1,0,13,231402.0,1
6764,20180831,00시,충북,청주시,금,사망,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,41-50세,화물차,사망,사업용,화물차,화물차,사업용,화물차,화물차,비,젖음/습기,1,0,0,0,7,837635.0,12
6765,20180831,03시,인천,남동구,금,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,비,젖음/습기,0,0,2,0,2,535481.0,2
6766,20180831,09시,인천,계양구,금,경상,차대차,추돌,안전거리 미확보,남,31-40세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,313312.0,1
6767,20180831,11시,울산,울주군,금,경상,차대차,기타,안전운전 의무 불이행,여,41-50세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,비,젖음/습기,0,0,1,0,1,221909.0,1
6768,20180831,14시,경기,이천시,금,중상,차대차,추돌,안전거리 미확보,남,41-50세,화물차,상해없음,남,41-50세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,1,1,0,1,214394.0,4
6769,20180831,15시,충남,천안시,금,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,643288.0,1
6770,20180831,18시,경기,안성시,금,경상,차대차,기타,안전운전 의무 불이행,남,41-50세,승합차,상해없음,여,41-50세,승용차,경상,사업용,노선버스,고속버스,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,183257.0,1
6771,20180831,18시,충남,공주시,금,경상,차대차,추돌,안전거리 미확보,남,21-30세,승용차,경상,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,1,1,107496.0,4
6772,20180831,19시,경기,화성시,금,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,중상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,1,2,0,4,755068.0,5
6773,20180831,20시,충북,음성군,금,중상,차대차,추돌,안전거리 미확보,여,41-50세,승용차,경상,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,4,7,1,0,96039.0,20
6774,20180831,23시,경북,상주시,금,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,65세이상,화물차,경상,사업용,화물차,화물차,비사업용,화물차,화물차,맑음,건조,0,0,2,0,2,100644.0,2
6775,20180901,02시,경기,부천시,토,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,중상,비사업용,승용차,승용차,사업용,택시,개인택시,맑음,건조,0,1,0,0,4,841364.0,3
6776,20180901,03시,경남,진주시,토,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,비,젖음/습기,0,0,1,0,4,346667.0,1
6777,20180901,05시,경기,안산시,토,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,0,0,4,662990.0,6
6778,20180901,09시,전남,무안군,토,경상,차대차,추돌,안전운전 의무 불이행,여,41-50세,화물차,상해없음,남,21-30세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,81989.0,1
6779,20180901,10시,경기,성남시,토,경상,차대차,기타,안전운전 의무 불이행,여,31-40세,승용차,상해없음,남,31-40세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,7,954860.0,2
6780,20180901,12시,경기,여주시,토,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,경상,여,41-50세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,4,1,1,111531.0,5
6781,20180901,13시,경기,용인시,토,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,51-60세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,8,1,4,1032939.0,18
6782,20180901,13시,경기,의왕시,토,경상,차대차,측면충돌,안전운전 의무 불이행,여,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,0,156951.0,1
6783,20180901,15시,경기,성남시,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,65세이상,화물차,상해없음,여,31-40세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,7,954860.0,3
6784,20180901,16시,충남,당진시,토,중상,차대차,추돌,안전운전 의무 불이행,여,21-30세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,4,4,0,1,167417.0,16
6785,20180901,17시,경기,남양주시,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,51-60세,승합차,상해없음,남,41-50세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,682993.0,1
6786,20180901,18시,충북,옥천군,토,중상,차량단독,기타,안전운전 의무 불이행,남,21-30세,승용차,중상,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,맑음,건조,0,2,0,0,1,51418.0,6
6787,20180901,19시,경기,안양시,토,사망,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,1,0,3,0,2,577213.0,15
6788,20180901,22시,경기,용인시,토,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,51-60세,승용차,부상신고,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,1,0,4,4,1032939.0,7
6789,20180902,02시,경기,광주시,일,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,1,360794.0,1
6790,20180902,05시,경기,시흥시,일,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,3,0,3,447344.0,3
6791,20180902,06시,경기,성남시,일,중상,차량단독,공작물충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,맑음,건조,0,1,0,0,7,954860.0,3
6792,20180902,06시,충남,천안시,일,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,승용차,경상,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,4,643288.0,3
6793,20180902,08시,인천,남동구,일,경상,차대차,측면충돌,기타,남,51-60세,건설기계,상해없음,여,21-30세,승용차,경상,사업용,기타/건설기계,기타/건설기계,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,535481.0,1
6794,20180902,12시,경기,하남시,일,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,61-64세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,0,253119.0,1
6795,20180902,13시,울산,울주군,일,사망,차대차,추돌,안전거리 미확보,남,65세이상,화물차,사망,여,41-50세,승용차,상해없음,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,1,1,1,0,1,221909.0,16
6796,20180902,13시,충남,당진시,일,중상,차대차,추돌,안전운전 의무 불이행,여,51-60세,승용차,상해없음,남,41-50세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,1,0,1,167417.0,7
6797,20180902,14시,경기,오산시,일,경상,차대차,추돌,안전거리 미확보,여,21-30세,승용차,상해없음,남,51-60세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,2,219962.0,2
6798,20180902,16시,경남,함안군,일,사망,차대차,추돌,안전운전 의무 불이행,남,41-50세,특수차,상해없음,남,41-50세,승용차,사망,사업용,화물차,화물차,비사업용,승용차,승용차,흐림,젖음/습기,2,0,4,0,0,66977.0,28
6799,20180902,18시,경기,수원시,일,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,6,1199420.0,2
6800,20180902,18시,경기,용인시,일,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,1032939.0,2
